jockey,raceDist,postPosition,track,surface,trackCondition,raceType,purse,claimPrice,adamSpeedInMPH,dataType,raceNum,raceDate
CARROW ANNA,1320,7,LRL,D,GD,C,18000,7500,37.33407079646018,train,NA,NA
CARROW ANNA,1320,7,LRL,D,SY,R,25000,NA,37.60969494358545,train,NA,NA
TOLEDO JEVIAN,1320,7,LRL,D,FT,C,15000,5000,37.231108659680096,train,NA,NA
TOLEDO JEVIAN,1210,7,LRL,T,FM,C,20000,10000,39.925794482981125,train,NA,NA
TOLEDO JEVIAN,1210,7,LRL,T,FM,A,42000,NA,39.66346153846154,train,NA,NA
SAEZ GABRIEL,1210,7,LRL,D,SY,A,42000,NA,37.74016468435499,train,NA,NA
PRADO E S,1320,8,LRL,D,MY,C,22000,8500,37.1900826446281,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,MY,C,18000,6750,37.66741071428571,train,NA,NA
LYNCH F,1210,8,LRL,D,FT,C,23000,12000,37.93684855916616,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,GD,C,18000,6750,37.56260434056761,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,SY,R,25000,NA,37.40130211940712,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,FT,C,18000,6500,37.33923385423869,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,FT,C,17000,6500,38.103302286198144,train,NA,NA
TOLEDO JEVIAN,1320,8,LRL,D,MY,C,15000,4500,37.40130211940712,train,NA,NA
RUSSELL SHELDON,1210,8,LRL,T,FM,C,18000,6500,38.65979381443299,train,NA,NA
CINTRON ALEX,1210,8,LRL,T,FM,C,18000,6500,39.056335805586244,train,NA,NA
CASTRENZE ASHLEY,1210,9,LRL,D,FT,C,15000,4500,38.17677001388246,train,NA,NA
CARRASCO VICTOR R,1540,9,LRL,D,FT,C,33000,30000,36.876609693280265,train,NA,NA
CARRASCO VICTOR R,1320,9,LRL,D,GD,C,24000,15000,37.30312240950539,train,NA,NA
CARRASCO VICTOR R,1320,9,LRL,D,FT,C,33000,35000,38.03888419273034,train,NA,NA
CARRASCO VICTOR R,1320,9,LRL,D,FT,C,24000,15000,38.804254096004605,train,NA,NA
Other,1540,9,BSR,D,FT,C,29000,25000,36.016464669563234,train,NA,NA
MALDONADO E,1760,9,DMR,D,FT,C,38000,20000,37.059913526868435,train,NA,NA
Other,1430,9,BHP,D,FT,AO,54000,NA,37.39930955120828,train,NA,NA
Other,1760,9,GG,T,FM,AO,29000,NA,35.899481451934584,train,NA,NA
BEATO INOEL,1320,9,GG,D,FT,AO,29000,NA,37.50520905681345,train,NA,NA
MORALES PABLO,1540,10,TAM,D,FT,AO,22500,25000,37.62991279417035,train,NA,NA
Other,1320,10,TAM,D,FT,C,17200,12500,38.43963553530752,train,NA,NA
Other,1540,10,TAM,D,FT,CO,15700,NA,37.72906934962271,train,NA,NA
DE LA CRUZ FERNANDO,1210,10,TAM,D,FT,C,10400,5000,38.3364312267658,train,NA,NA
Other,1320,10,BTP,D,FT,R,11500,NA,37.40130211940712,train,NA,NA
Other,1210,10,BTP,D,FT,C,8200,5000,37.983425414364646,train,NA,NA
SERPA ANGEL,1320,10,TAM,D,SY,CO,16500,NA,37.76223776223776,train,NA,NA
SERPA ANGEL,1320,10,TAM,D,FT,C,10500,5000,38.16793893129771,train,NA,NA
GARCIA GEOVANY,1320,10,BTP,D,FT,C,5200,4000,37.94266441821247,train,NA,NA
GARCIA GEOVANY,1210,10,BTP,D,FT,AO,11200,16000,37.178909418657064,train,NA,NA
FRANCO MANUEL,1430,1,AQU,D,FT,A,66000,NA,37.37541528239202,train,NA,NA
FRANCO MANUEL,1430,1,AQU,D,FT,A,57000,NA,36.41683266932271,train,NA,NA
MCCARTHY TREVOR,1540,1,AQU,D,MY,A,57000,NA,36.32798985122823,train,NA,NA
CANCEL ERIC,1320,1,AQU,D,FT,A,57000,NA,37.69370375540975,train,NA,NA
FRANCO MANUEL,1320,1,AQU,D,FT,A,57000,NA,36.824877250409166,train,NA,NA
ORTIZ JOSE L,1540,1,SAR,D,FT,A,75000,NA,36.070079010649266,train,NA,NA
SANTANA RICARDO JR,1430,1,BEL,D,FT,C,47000,25000,37.495192923984106,train,NA,NA
ARROYO ANGEL S,1540,1,BEL,D,SY,A,64000,NA,36.012347090431,train,NA,NA
ARROYO ANGEL S,1320,1,BEL,D,MY,A,64000,NA,36.95086902969756,train,NA,NA
ARROYO ANGEL S,1540,1,AQU,D,MY,R,60000,NA,36.816269284712476,train,NA,NA
ORTIZ IRAD JR,1430,2,AQU,D,FT,S,62000,NA,37.119289340101524,train,NA,NA
Other,1430,3,*PM,D,GD,N,8000,NA,36.7462311557789,train,NA,NA
Other,1320,3,*PM,D,GD,N,8000,NA,36.976170912078885,train,NA,NA
Other,1430,3,*PM,D,GD,N,6700,NA,37.790697674418595,train,NA,NA
Other,1320,3,*PM,D,GD,N,5000,NA,37.5,train,NA,NA
Other,1870,3,*PM,D,MY,N,24800,NA,35.601265822784804,train,NA,NA
Other,1430,3,*PM,D,GD,N,4000,NA,36.93181818181817,train,NA,NA
Other,1540,3,*PM,D,GD,N,10500,NA,37.05882352941176,train,NA,NA
Other,1320,3,*PM,D,GD,N,10500,NA,37.359900373599004,train,NA,NA
Other,1430,3,*PM,D,GD,N,10500,NA,37.37541528239202,train,NA,NA
Other,1320,3,*PM,D,HY,N,10500,NA,36.98630136986302,train,NA,NA
CARMOUCHE K,1320,4,AQU,D,FT,R,55000,NA,38.221970554926386,train,NA,NA
CARMOUCHE K,1430,4,AQU,D,FT,A,57000,NA,36.25433812592959,train,NA,NA
CARMOUCHE K,1430,4,AQU,D,GD,C,44000,50000,36.503182328715845,train,NA,NA
CARMOUCHE K,1320,4,AQU,D,FT,A,57000,NA,37.620175560819284,train,NA,NA
CARMOUCHE K,1320,4,AQU,d,FT,A,57000,NA,37.21058434399118,train,NA,NA
GALLARDO ANTONIO A,1320,4,AQU,d,FT,C,35000,25000,37.7939529675252,train,NA,NA
FRANCO MANUEL,1320,4,AQU,d,FT,A,57000,NA,37.144036318613296,train,NA,NA
SAEZ LUIS,1870,4,BEL,D,FT,A,62000,NA,36.72235023041474,train,NA,NA
LUZZI M J,1760,4,AQU,D,FT,A,62000,NA,36.757198284664085,train,NA,NA
CANCEL ERIC,1760,4,AQU,D,FT,A,62000,NA,36.866359447004605,train,NA,NA
GARCIA MARTIN,1760,5,AQU,D,SY,A,57000,NA,35.166552700986614,train,NA,NA
GARCIA MARTIN,1760,5,AQU,D,FT,A,57000,NA,35.84586279000298,train,NA,NA
ORTIZ IRAD JR,1760,5,AQU,T,FM,A,57000,NA,37.08663850829299,train,NA,NA
SAEZ LUIS,1320,5,BEL,T,FM,M,41000,40000,38.16254416961131,train,NA,NA
SAEZ LUIS,1540,5,BEL,T,FM,M,41000,40000,38.36317135549872,train,NA,NA
ORTIZ IRAD JR,1320,5,BEL,D,FT,S,62000,NA,37.40130211940712,train,NA,NA
COHEN DAVID,1760,6,AQU,D,FT,A,66000,NA,37.460978147762745,train,NA,NA
ORTIZ IRAD JR,1430,6,AQU,D,FT,A,66000,NA,37.37541528239202,train,NA,NA
HERNANDEZ RAFAEL MANUEL,1760,6,AQU,D,GD,A,57000,NA,36.77221654749744,train,NA,NA
HERNANDEZ RAFAEL MANUEL,1540,6,AQU,D,FT,C,47000,25000,36.2610797743755,train,NA,NA
ALVARADO JUNIOR,1760,6,AQU,D,FT,A,57000,NA,33.20726870214924,train,NA,NA
LOPEZ PASCACIO,1760,6,AQU,D,SY,A,57000,NA,36.05769230769231,train,NA,NA
REYES LUIS R,1870,6,AQU,T,FM,C,46000,25000,36.6800920598389,train,NA,NA
ESQUIVEL EMMANUEL,1830,6,PRX,D,FT,C,29000,25000,35.83706862787763,train,NA,NA
MARAGH RAJIV,1760,6,BEL,D,FT,C,53000,32000,36.09022556390977,train,NA,NA
FRANCO MANUEL,1870,6,BEL,T,FM,A,62000,NA,37.25528391935327,train,NA,NA
GALLARDO ANTONIO A,1870,1,TAM,T,FM,S,22500,NA,37.324355971896956,train,NA,NA
GALLARDO ANTONIO A,1870,1,TAM,T,FM,S,22500,NA,37.139528109525195,train,NA,NA
GALLARDO ANTONIO A,1760,1,TAM,T,FM,S,22500,NA,37.01799485861183,train,NA,NA
GALLARDO ANTONIO A,1760,1,TAM,T,FM,S,22500,NA,37.01038346869539,train,NA,NA
FRANCO MANUEL,1760,1,BEL,T,FM,S,75000,NA,37.406483790523694,train,NA,NA
Other,1870,2,AQU,T,FM,M,41000,40000,35.364275147929,train,NA,NA
LUZZI M J,1870,2,MED,T,FM,M,15000,20000,37.33164161624049,train,NA,NA
BISONO J,1760,2,LRL,T,FM,M,22000,16000,37.255510710959335,train,NA,NA
Other,1760,2,MTH,T,TF,S,36000,NA,36.25377643504532,train,NA,NA
FERRER J C,1870,2,MTH,T,FM,M,12500,16000,36.64144075102979,train,NA,NA
FERRER J C,1870,2,MTH,T,TF,M,13000,18000,35.54832713754647,train,NA,NA
FERRER J C,1870,2,MTH,T,FM,M,13000,18000,37.09270752521334,train,NA,NA
FERRER J C,1870,2,MTH,T,FM,M,12500,16000,36.532951289398284,train,NA,NA
Other,1870,2,MTH,T,TF,M,19500,30000,35.94924812030075,train,NA,NA
CASTRO E,1870,2,MTH,T,FM,M,13000,18000,36.39391056137013,train,NA,NA
COHEN DAVID,1870,3,AQU,T,FM,M,42230,40000,36.72235023041474,train,NA,NA
COHEN DAVID,1870,3,OP,D,SY,S,78000,NA,30.984204131227216,train,NA,NA
BRAVO J,1870,3,FG,T,FM,S,38000,NA,35.20478601012425,train,NA,NA
ARROYO ANGEL S,2420,3,AQU,T,FM,S,60000,NA,35.48132750340478,train,NA,NA
CASTELLANO J J,1760,3,BEL,T,FM,M,41000,40000,37.18624109079641,train,NA,NA
JARAMILLO E,1760,5,GP,D,FT,S,46000,NA,35.93890386343217,train,NA,NA
ZAYAS EDGARD J,1760,5,GP,T,FM,M,24000,16000,36.559358180156394,train,NA,NA
ZAYAS EDGARD J,1870,5,GP,T,FM,M,24000,20000,36.37314568276912,train,NA,NA
ZAYAS EDGARD J,1430,5,GP,D,FT,M,35000,50000,35.854376072566815,train,NA,NA
JARAMILLO E,2090,5,GP,T,FM,S,46000,NA,37.19331825300157,train,NA,NA
GAFFALIONE TYLER,1650,5,GP,T,FM,S,46000,NA,37.48750416527824,train,NA,NA
LUZZI M J,1870,6,AQU,T,FM,M,42230,40000,36.51202749140893,train,NA,NA
DAVIS DYLAN,1760,6,BEL,T,FM,M,41000,40000,36.507453605111046,train,NA,NA
ROSARIO JOEL,1760,6,SAR,t,FM,C,47000,40000,36.58536585365854,train,NA,NA
SAEZ LUIS,2420,6,SAR,t,FM,A,85000,NA,35.758144910785234,train,NA,NA
SILVERA RUBEN,1870,6,PRX,T,FM,M,30000,30000,36.08150174511838,train,NA,NA
ARROYO ANGEL S,1870,6,PRX,T,FM,M,30000,30000,36.20102214650767,train,NA,NA
REYES LUIS R,1540,6,BEL,T,FM,M,41000,40000,37.607449856733524,train,NA,NA
FRANCO MANUEL,1760,6,BEL,T,FM,M,52000,75000,37.014188772362736,train,NA,NA
DAVIS DYLAN,1870,6,AQU,T,FM,M,41000,40000,36.17705476212995,train,NA,NA
DAVIS DYLAN,1760,6,AQU,d,MY,M,41000,40000,33.86004514672686,train,NA,NA
CENTENO D E,1870,7,TAM,T,FM,S,22500,NA,37.41563141934852,train,NA,NA
CENTENO D E,1870,7,TAM,T,FM,S,22500,NA,37.33528550512445,train,NA,NA
CENTENO D E,1760,7,TAM,T,FM,S,22500,NA,37.04465939493722,train,NA,NA
GALLARDO ANTONIO A,1760,7,TAM,T,FM,S,22500,NA,37.147869156949746,train,NA,NA
ROSARIO JOEL,1870,7,AQU,T,FM,S,60000,NA,35.902008635254354,train,NA,NA
ORTIZ IRAD JR,1650,8,GP,T,FM,M,26000,20000,37.0309414088216,train,NA,NA
ORTIZ IRAD JR,1760,8,GP,T,FM,M,32000,35000,36.58536585365854,train,NA,NA
ORTIZ IRAD JR,1650,8,GP,T,FM,M,32000,35000,35.69162436548223,train,NA,NA
DIAZ HECTOR RAFAEL JR,1760,9,AQU,D,GD,S,60000,NA,34.41682600382409,train,NA,NA
DIAZ HECTOR RAFAEL JR,1760,9,AQU,D,GD,S,60000,NA,35.6753542760876,train,NA,NA
LEZCANO ABEL,1870,9,LRL,T,FM,S,40000,NA,36.94581280788177,train,NA,NA
LEZCANO ABEL,1760,9,SAR,t,FM,S,83000,NA,37.297969332780774,train,NA,NA
LEZCANO ABEL,1870,9,SAR,t,FM,S,83000,NA,37.73677979479085,train,NA,NA
ARROYO ANGEL S,1320,9,BEL,D,MY,S,75000,NA,36.75469643343316,train,NA,NA
MORALES PABLO,1800,10,TAM,D,FT,S,27500,NA,35.34093090629854,train,NA,NA
JUAREZ NIK,1870,10,GP,T,FM,S,58000,NA,36.80361781968632,train,NA,NA
JUAREZ NIK,1870,10,AQU,T,FM,S,60000,NA,36.10875106202209,train,NA,NA
LYNCH FEARGAL,1760,10,LRL,D,FT,S,40000,NA,36.341611144760755,train,NA,NA
ORTIZ JOSE L,1760,10,KD,T,FM,S,130000,NA,36.36730982927568,train,NA,NA
LYNCH FEARGAL,1320,10,DEL,D,FT,S,34000,NA,37.58351893095769,train,NA,NA
GAFFALIONE TYLER,1650,11,GP,T,FM,S,47000,NA,37.30106100795756,train,NA,NA
ORTIZ JOSE L,1650,11,GP,T,FM,S,43000,NA,36.925601750547045,train,NA,NA
CARMOUCHE K,1760,12,AQU,D,GD,S,60000,NA,36.459388292485315,train,NA,NA
DECARLO C P,1760,12,AQU,D,GD,S,60000,NA,34.78260869565218,train,NA,NA
ORTIZ IRAD JR,1870,12,BEL,T,FM,S,75000,NA,37.610619469026545,train,NA,NA
MORALES EDGAR,1870,14,KEE,D,FT,M,23000,30000,36.02712630686634,train,NA,NA
ORTIZ JOSE L,1980,14,KEE,D,FT,M,21000,20000,36.2610797743755,train,NA,NA
MURRILL MITCHELL,1320,14,FG,D,FT,M,22000,50000,37.25165562913907,train,NA,NA
LEZCANO JOSE,1760,14,FG,D,FT,S,38000,NA,35.370406759677735,train,NA,NA
FRANCO MANUEL,1980,14,AQU,D,FT,S,60000,NA,34.70734424543663,train,NA,NA
ORTIZ IRAD JR,1760,14,BEL,D,FT,S,75000,NA,36.641221374045806,train,NA,NA
ALVARADO JUNIOR,1540,1,AQU,D,FT,G3,150000,NA,37.89701636188642,train,NA,NA
ARROYO ANGEL S,1320,1,AQU,D,FT,N,100000,NA,37.89473684210526,train,NA,NA
ALVARADO JUNIOR,1430,1,AQU,D,FT,AO,69000,NA,36.96916076845298,train,NA,NA
ALVARADO JUNIOR,1320,1,AQU,D,GD,AO,69000,NA,37.27737125500483,train,NA,NA
KARAMANOS H A,1320,1,LRL,D,FT,AO,42000,NA,38.53839566086212,train,NA,NA
VELASQUEZ CORNELIO,1320,1,AQU,d,FT,CO,58000,NA,37.453183520599254,train,NA,NA
KARAMANOS H A,1320,1,LRL,D,FT,M,33000,40000,36.76971265150483,train,NA,NA
ORTIZ JOSE L,1430,2,KEE,D,FT,AO,78000,NA,37.92298716452743,train,NA,NA
ORTIZ JOSE L,1540,2,KEE,D,FT,AO,69000,NA,37.842383469485824,train,NA,NA
VELAZQUEZ J R,1320,2,SAR,D,SY,A,85000,NA,38.05496828752642,train,NA,NA
VELAZQUEZ J R,1430,2,SAR,D,FT,R,55000,NA,37.41844697454266,train,NA,NA
VELAZQUEZ J R,1430,2,BEL,D,SY,A,77000,NA,37.389748178448166,train,NA,NA
HILL C,1760,2,KEE,D,FT,C,30000,40000,37.0904595095817,train,NA,NA
ORTIZ JOSE L,1430,2,KEE,D,FT,C,22000,20000,37.820015515903805,train,NA,NA
ROSARIO JOEL,1760,2,GP,T,FM,C,25000,30000,37.03703703703704,train,NA,NA
GAFFALIONE TYLER,1760,2,GP,T,FM,C,26000,50000,37.151702786377705,train,NA,NA
GARCIA J A,1100,2,CD,T,FM,A,60000,NA,38.32396525293817,train,NA,NA
LOPEZ PASCACIO,1320,3,LRL,D,FT,N,100000,NA,38.882488479262676,train,NA,NA
LOPEZ PASCACIO,1540,3,KEE,D,FT,G2,250000,NA,38.283908604764214,train,NA,NA
LOPEZ PASCACIO,1320,3,KEE,D,FT,G2,250000,NA,38.428693424423564,train,NA,NA
GONZALEZ SANTIAGO,1320,3,LRC,D,FT,N,75000,NA,38.949798038084246,train,NA,NA
LOPEZ PASCACIO,1540,3,SAR,D,FT,G1,500000,NA,37.810586964350016,train,NA,NA
LOPEZ PASCACIO,1320,3,BEL,D,FT,N,150000,NA,38.243626062322946,train,NA,NA
ARROYO N JR,1430,3,SA,D,WF,AO,56000,NA,38.557869760084365,train,NA,NA
ARROYO N JR,1430,3,SA,D,FT,N,75000,NA,37.664177182590784,train,NA,NA
BAZE T C,1100,3,SA,D,FT,S,56000,NA,39.294446384910934,train,NA,NA
CASTELLANO J J,1540,4,CT,D,FT,N,100000,NA,36.50904033379693,train,NA,NA
CASTELLANO J J,1320,4,GP,D,FT,AO,51000,NA,38.31961396537043,train,NA,NA
LYNCH FEARGAL,1320,4,LRL,D,FT,N,75000,NA,38.28701077708452,train,NA,NA
PRADO E S,1320,4,LRL,D,MY,A,42000,NA,38.281582305401955,train,NA,NA
LYNCH FEARGAL,1320,4,PIM,D,FT,A,35000,NA,38.16254416961131,train,NA,NA
LEZCANO JOSE,1540,4,GP,D,FT,AO,48000,NA,37.07190773214076,train,NA,NA
LEZCANO JOSE,1320,4,GP,D,FT,S,46000,NA,37.63590744354614,train,NA,NA
LEZCANO JOSE,1320,4,GP,D,FT,S,46000,NA,37.5260597637248,train,NA,NA
CABRERA DAVID,1320,5,OP,D,SY,N,150000,NA,37.92134831460673,train,NA,NA
CABRERA DAVID,1210,5,OP,D,FT,N,125000,NA,38.37209302325582,train,NA,NA
CABRERA DAVID,1320,5,OP,D,SY,N,125000,NA,38.20033955857385,train,NA,NA
COHEN DAVID,1320,5,OP,D,GD,AO,78000,NA,37.04720087815587,train,NA,NA
ORTIZ JOSE L,1320,5,MVR,D,FT,N,75000,NA,36.38814016172506,train,NA,NA
ORTIZ IRAD JR,1320,5,KEE,D,FT,AO,69000,NA,38.61556064073227,train,NA,NA
PIMENTEL J,1320,5,LRL,D,FT,AO,45000,NA,38.325053229240595,train,NA,NA
ROSARIO JOEL,1320,5,SAR,D,FT,AO,93000,NA,37.44279572874775,train,NA,NA
ALBARADO R J,1870,5,PRM,D,FT,G3,203483,NA,35.88180112570357,train,NA,NA
HERNANDEZ HARRY,1320,5,FL,D,GD,N,50000,NA,38.04424404678032,train,NA,NA
ORTIZ IRAD JR,1540,6,AQU,D,FT,G3,150000,NA,37.96095444685466,train,NA,NA
ALVARADO JUNIOR,1760,6,AQU,D,FT,N,150000,NA,36.31228565664716,train,NA,NA
ALVARADO JUNIOR,1760,6,AQU,D,GD,N,100000,NA,35.62240253314862,train,NA,NA
ORTIZ JOSE L,1540,6,BEL,D,SY,N,125000,NA,36.976170912078885,train,NA,NA
ORTIZ JOSE L,1430,6,BEL,D,FT,A,64000,NA,37.577081192189105,train,NA,NA
VELASQUEZ CORNELIO,1540,6,AQU,D,FT,S,55000,NA,37.273695420660275,train,NA,NA
VELASQUEZ CORNELIO,1320,6,AQU,d,GD,S,55000,NA,37.03703703703703,train,NA,NA
REYES LUIS R,1320,1,AQU,D,FT,M,41000,40000,37.144036318613296,train,NA,NA
SAEZ LUIS,1320,2,BEL,D,FT,S,62000,NA,36.75970047651464,train,NA,NA
ORTIZ JOSE L,1210,2,SAR,T,FM,S,73000,NA,38.841807909604526,train,NA,NA
ORTIZ JOSE L,1210,2,SAR,D,SY,S,73000,NA,36.83583866646822,train,NA,NA
LUZZI M J,1320,3,AQU,D,FT,S,55000,NA,34.96503496503497,train,NA,NA
ROSARIO JOEL,1540,5,AQU,D,FT,S,55000,NA,36.12799632985434,train,NA,NA
ROSARIO JOEL,1320,5,AQU,t,TF,S,55000,NA,38.698581052028096,train,NA,NA
ROSARIO JOEL,1320,5,BEL,T,FM,M,41000,40000,38.04424404678032,train,NA,NA
MONTANEZ ROSARIO,1320,5,BEL,D,FT,M,41000,40000,37.520844913841024,train,NA,NA
LEZCANO JOSE,1430,7,AQU,D,FT,S,62000,NA,36.357986326911124,train,NA,NA
ALVARADO JUNIOR,1320,8,AQU,t,TF,S,62000,NA,38.15175922000848,train,NA,NA
CASTELLANO J J,1320,9,AQU,t,TF,S,62000,NA,38.17333521843631,train,NA,NA
ARROYO ANGEL S,1760,9,AQU,D,FT,S,55000,NA,34.87020534676482,train,NA,NA
ARROYO ANGEL S,1320,9,AQU,D,FT,S,55000,NA,37.380589782638786,train,NA,NA
CASTELLANO J J,1320,9,AQU,t,FM,S,55000,NA,38.643194504079005,train,NA,NA
VELAZQUEZ J R,1870,10,SAR,T,FM,S,73000,NA,37.284335705234426,train,NA,NA
VELAZQUEZ J R,1210,10,BEL,D,FT,S,62000,NA,37.53412192902639,train,NA,NA
ROSARIO JOEL,1320,11,AQU,t,FM,S,55000,NA,38.40682788051209,train,NA,NA
ROSARIO JOEL,1320,11,BEL,t,FM,S,60000,NA,38.216560509554135,train,NA,NA
CASTELLANO J J,1760,11,BEL,T,FM,S,60000,NA,37.105751391465674,train,NA,NA
ROSARIO JOEL,1210,11,SAR,T,FM,S,73000,NA,39.83582810236601,train,NA,NA
CANCEL ERIC,1320,12,AQU,t,FM,S,70000,NA,39.28987194412107,train,NA,NA
JUAREZ NIK,1210,12,GP,D,FT,S,50000,NA,36,train,NA,NA
ORTIZ IRAD JR,1320,1,AQU,D,FT,A,75000,NA,37.458379578246394,train,NA,NA
REYES LUIS R,1320,1,AQU,D,FT,R,51000,NA,39.04555314533623,train,NA,NA
CASTELLANO J J,1320,1,AQU,D,FT,C,40000,40000,36.02401601067378,train,NA,NA
CASTELLANO J J,1540,1,AQU,D,FT,R,55000,NA,35.58919896056942,train,NA,NA
CASTELLANO J J,1320,1,BEL,D,FT,R,55000,NA,38.05496828752642,train,NA,NA
CASTELLANO J J,1320,1,BEL,T,FM,R,55000,NA,38.23820988528537,train,NA,NA
CASTELLANO J J,1430,1,BEL,D,FT,R,55000,NA,37.528868360277144,train,NA,NA
CASTELLANO J J,1430,1,SAR,D,FT,M,35000,30000,38.130621822448184,train,NA,NA
JUAREZ NIK,1320,1,MTH,D,FT,S,36000,NA,38.36317135549873,train,NA,NA
CASTELLANO J J,1320,1,BEL,t,FM,S,75000,NA,38.693035253654344,train,NA,NA
LYNCH FEARGAL,1760,2,LRL,D,FT,A,42000,NA,37.18624109079641,train,NA,NA
KARAMANOS H A,1760,2,LRL,D,FT,A,42000,NA,36.548223350253814,train,NA,NA
MCCARTHY TREVOR,1760,2,LRL,D,FT,A,35000,NA,37.07899886703059,train,NA,NA
ACOSTA J D,1870,2,AQU,d,FT,AO,67000,NA,35.707617625093356,train,NA,NA
ACOSTA J D,1830,2,AQU,d,FT,A,67000,NA,35.96446789183146,train,NA,NA
FRANCO MANUEL,1830,2,AQU,d,FT,S,60000,NA,35.88172755158952,train,NA,NA
FRANCO MANUEL,1760,2,AQU,D,FT,S,60000,NA,36.17726861621947,train,NA,NA
FRANCO MANUEL,1870,2,BEL,D,FT,S,75000,NA,37.06036236798761,train,NA,NA
ORTIZ JOSE L,1760,2,BEL,D,FT,S,75000,NA,37.04465939493722,train,NA,NA
MCCARTHY TREVOR,1760,2,LRL,D,FT,S,40000,NA,36.600244001626685,train,NA,NA
CARMOUCHE K,1320,3,AQU,t,FM,AO,80000,62500,40.01778568252557,train,NA,NA
BESCHIZZA ADAM,1210,3,FG,T,FM,AO,42000,NA,38.9948006932409,train,NA,NA
ROSARIO JOEL,1870,3,GP,T,FM,N,60000,NA,37.85254824344384,train,NA,NA
ORTIZ JOSE L,1650,3,GP,T,FM,AO,52000,50000,37.81512605042016,train,NA,NA
GAFFALIONE TYLER,1870,3,GP,T,FM,AO,61000,NA,37.599528162783834,train,NA,NA
ORTIZ JOSE L,1320,3,AQU,t,FM,AO,69000,62500,38.86569742334821,train,NA,NA
ARROYO ANGEL S,1540,3,BEL,T,TF,C,42000,35000,37.65240258187904,train,NA,NA
ARROYO ANGEL S,1760,3,SAR,t,FM,C,51000,50000,37.994722955145114,train,NA,NA
ARROYO ANGEL S,2420,3,SAR,t,FM,AO,90000,NA,36.05243991260014,train,NA,NA
LANDEROS CHRIS,1980,3,CD,T,FM,AO,57500,62500,37.224264705882355,train,NA,NA
MCCARTHY TREVOR,1320,4,AQU,t,FM,AO,80000,62500,40.059347181008896,train,NA,NA
SAEZ LUIS,1760,4,GP,T,FM,AO,53000,75000,37.23239218119764,train,NA,NA
SAEZ LUIS,1870,4,GP,T,FM,AO,62000,75000,37.55891594658287,train,NA,NA
PIMENTEL J,1870,4,LRL,T,FM,AO,47000,NA,38.018089653115986,train,NA,NA
CANCEL ERIC,1320,4,BEL,t,FM,AO,80000,62500,39.66505068312033,train,NA,NA
CANCEL ERIC,1760,4,BEL,T,FM,AO,80000,62500,38.07509254362772,train,NA,NA
PIMENTEL J,1980,4,LRL,T,SF,N,75000,NA,34.47982291844033,train,NA,NA
PIMENTEL J,1320,4,LRL,T,FM,N,75000,NA,39.456378781236296,train,NA,NA
PIMENTEL J,1870,4,LRL,T,FM,AO,47000,NA,37.68101664860605,train,NA,NA
PIMENTEL J,1870,4,LRL,T,FM,AO,47000,NA,37.927615270203276,train,NA,NA
LEZCANO JOSE,1870,5,AQU,t,FM,AO,80000,NA,38.20033955857385,train,NA,NA
PEREZ EDGAR,1980,5,HAW,T,SF,N,100000,NA,34.70437017994858,train,NA,NA
LEZCANO JOSE,1980,5,LRL,T,FM,G3,200000,NA,38.23640483383685,train,NA,NA
LEZCANO JOSE,1980,5,SAR,T,FM,G3,300000,NA,38.142776417404406,train,NA,NA
LEZCANO JOSE,1870,5,SAR,t,FM,AO,78000,NA,38.25382538253826,train,NA,NA
LEZCANO JOSE,2420,5,SAR,t,TF,A,75000,NA,37.05089820359282,train,NA,NA
LEZCANO JOSE,1870,5,SAR,t,FM,C,62000,40000,37.9013079667063,train,NA,NA
ORTIZ JOSE L,1430,5,BEL,D,FT,A,64000,NA,36.56707088386049,train,NA,NA
MARAGH RAJIV,1540,5,AQU,D,FT,A,57000,NA,36.7047308319739,train,NA,NA
DAVIS DYLAN,1830,5,AQU,d,MY,N,100000,NA,34.66872110939908,train,NA,NA
FRANCO MANUEL,1320,6,AQU,t,FM,AO,80000,NA,40.01778568252557,train,NA,NA
GALLARDO ANTONIO A,1870,6,TAM,T,FM,AO,23500,NA,37.41563141934852,train,NA,NA
CRUZ M R,1760,6,TAM,T,TF,AO,23500,NA,36.95339765961815,train,NA,NA
BRAVO J,1980,6,AQU,T,FM,AO,69000,NA,36.57545380655648,train,NA,NA
PRADO E S,1870,6,AQU,t,FM,AO,69000,NA,37.45593419506463,train,NA,NA
FRANCO MANUEL,1760,6,BEL,T,FM,AO,80000,NA,38.07509254362772,train,NA,NA
ROSARIO JOEL,1870,6,SAR,T,FM,AO,90000,NA,38.219424460431654,train,NA,NA
FRANCO MANUEL,1760,6,SAR,t,FM,AO,90000,NA,37.834997372569624,train,NA,NA
SMITH M E,1870,6,BEL,t,FM,AO,80000,NA,37.40465480148641,train,NA,NA
FRANCO MANUEL,1540,6,BEL,T,FM,AO,80000,NA,38.60767250888589,train,NA,NA
ORTIZ IRAD JR,1320,7,AQU,t,TF,A,75000,NA,39.375820329590205,train,NA,NA
SAEZ LUIS,1100,7,GP,T,FM,S,55000,NA,39.85828166519043,train,NA,NA
