horseName,raceDate,raceNum,horseAgeInDays,jockey,trainer,weight,raceDist,postPosition,track,surface,trackCondition,raceType,purse,finishPosition,adamSpeedInMPH,dataType,adamSpeedInMPHLag1,jockeyLag1,oddsLag1,weightLag1,raceDistLag1,surfaceLag1,purseLag1,raceTypeLag1,trackConditionLag1,finishPositionLag1
WICKED HALO,2023-05-06T00:00:00Z,NA,1513,GAFFALIONE TYLER,ASMUSSEN STEVEN M,123,1540,3,CD,D,FT,G1,750000,2,38.409950006096814,train,38.21424238748028,ORTIZ JOSE L,300,124,1540,D,200000,G2,FT,300
WICKED HALO,2023-03-31T00:00:00Z,NA,1477,GAFFALIONE TYLER,ASMUSSEN STEVEN M,117,1320,4,OP,D,MY,N,250000,1,38.95541768864521,train,38.409950006096814,GAFFALIONE TYLER,300,123,1540,D,750000,G1,FT,300
WICKED HALO,2022-11-05T00:00:00Z,NA,1331,GAFFALIONE TYLER,ASMUSSEN STEVEN M,122,1540,10,KEE,D,FT,G1,1000000,3,38.36317135549872,train,38.95541768864521,GAFFALIONE TYLER,300,117,1320,D,250000,N,MY,300
WICKED HALO,2022-10-22T00:00:00Z,NA,1317,GAFFALIONE TYLER,ASMUSSEN STEVEN M,120,1540,8,KEE,D,FT,G2,350000,1,37.36654804270462,train,38.36317135549872,GAFFALIONE TYLER,300,122,1540,D,1000000,G1,FT,300
WICKED HALO,2022-09-02T00:00:00Z,NA,1267,GAFFALIONE TYLER,ASMUSSEN STEVEN M,122,1320,1,SAR,D,FT,G2,250000,1,38.48346636259978,train,37.36654804270462,GAFFALIONE TYLER,300,120,1540,D,350000,G2,FT,300
WICKED HALO,2022-07-02T00:00:00Z,NA,1205,GAFFALIONE TYLER,ASMUSSEN STEVEN M,118,1760,3,CD,D,FT,N,200000,1,37.147869156949746,train,38.48346636259978,GAFFALIONE TYLER,300,122,1320,D,250000,G2,FT,300
WICKED HALO,2022-06-12T00:00:00Z,NA,1185,GAFFALIONE TYLER,ASMUSSEN STEVEN M,118,1540,2,CD,D,FT,N,160000,1,38.130976879312435,train,37.147869156949746,GAFFALIONE TYLER,300,118,1760,D,200000,N,FT,300
WICKED HALO,2022-05-06T00:00:00Z,NA,1148,ORTIZ IRAD JR,ASMUSSEN STEVEN M,120,1540,4,CD,D,FT,G2,500000,3,38.195707530010914,train,38.130976879312435,GAFFALIONE TYLER,300,118,1540,D,160000,N,FT,300
WICO,2023-07-22T00:00:00Z,NA,1193,FRANCO MANUEL,WARD WESLEY A,122,1870,6,SAR,t,TF,AO,149500,7,36.7682399307892,train,0,Other,300,0,3000,Other,0,Other,Other,300
WICO,2023-05-21T00:00:00Z,NA,1131,KIMURA KAZUSHI,WARD WESLEY A,118,1540,5,WO,D,FT,N,100000,2,37.93809466457906,train,36.7682399307892,FRANCO MANUEL,300,122,1870,t,149500,AO,TF,300
WICO,2023-04-28T00:00:00Z,NA,1108,VELAZQUEZ J R,WARD WESLEY A,117,1760,10,KEE,T,TF,A,110000,4,36.59280341532832,train,37.93809466457906,KIMURA KAZUSHI,300,118,1540,D,100000,N,FT,300
WICO,2023-03-25T00:00:00Z,NA,1074,VELAZQUEZ J R,WARD WESLEY A,120,1760,5,TP,D,FT,S,70000,1,36.663611365719525,train,36.59280341532832,VELAZQUEZ J R,300,117,1760,T,110000,A,TF,300
WICO,2022-10-28T00:00:00Z,NA,926,ORTIZ JOSE L,WARD WESLEY A,119,1320,7,BAQ,t,FM,S,95000,5,38.93856359965388,train,36.663611365719525,VELAZQUEZ J R,300,120,1760,D,70000,S,FT,300
WICO,2022-09-08T00:00:00Z,NA,876,ORTIZ IRAD JR,WARD WESLEY A,118,1430,5,KD,T,FM,A,250000,3,37.351551525986466,train,38.93856359965388,ORTIZ JOSE L,300,119,1320,t,95000,S,FM,300
WICO,2022-07-22T00:00:00Z,NA,828,ORTIZ JOSE L,WARD WESLEY A,119,1210,1,SAR,T,FM,S,105000,3,39.03785488958991,train,37.351551525986466,ORTIZ IRAD JR,300,118,1430,T,250000,A,FM,300
WICO,2022-04-28T00:00:00Z,NA,743,ORTIZ IRAD JR,WARD WESLEY A,119,1210,9,KEE,T,FM,S,80000,3,38.52739726027398,train,39.03785488958991,ORTIZ JOSE L,300,119,1210,T,105000,S,FM,300
WILD GUESS,2023-07-28T00:00:00Z,NA,1230,ALVARADO JUNIOR,Other,118,2420,8,SAR,t,FM,S,136500,8,36.02357906993669,train,0,Other,300,0,3000,Other,0,Other,Other,300
WILD GUESS,2023-05-20T00:00:00Z,NA,1161,PANICI LUCA,Other,118,1830,7,GP,D,FT,S,50000,3,36.19048456136342,train,36.02357906993669,ALVARADO JUNIOR,300,118,2420,t,136500,S,FM,300
WILD GUESS,2022-12-03T00:00:00Z,NA,993,CAMACHO SAMY,CLEMENT CHRISTOPHE,119,1760,8,TAM,T,FM,S,27000,6,37.519541427826994,train,36.19048456136342,PANICI LUCA,300,118,1830,D,50000,S,FT,300
WILD GUESS,2022-10-12T00:00:00Z,NA,941,CARROLL DECLAN,CLEMENT CHRISTOPHE,120,1760,1,PID,D,FT,S,35000,3,36.35262041805513,train,37.519541427826994,CAMACHO SAMY,300,119,1760,T,27000,S,FM,300
WILDCATPLEASURES,2018-05-13T00:00:00Z,NA,2675,CHIAPPE R,Other,120,1100,4,PIM,D,MY,R,25000,5,37.802419354838705,train,0,Other,300,0,3000,Other,0,Other,Other,300
WILDCATPLEASURES,2018-03-17T00:00:00Z,NA,2618,Other,DUNHAM BERNARD G,121,1320,8,PRX,D,FT,A,46000,5,36.05769230769231,train,37.802419354838705,CHIAPPE R,300,120,1100,D,25000,R,MY,300
WILDCATPLEASURES,2018-03-05T00:00:00Z,NA,2606,Other,DUNHAM BERNARD G,121,1540,9,PRX,D,FT,A,46000,6,35.27830664128121,train,36.05769230769231,Other,300,121,1320,D,46000,A,FT,300
WILDCATPLEASURES,2018-02-05T00:00:00Z,NA,2578,REQUENA PEDRO,DUNHAM BERNARD G,121,1320,3,PRX,D,GD,R,38000,6,36.85503685503685,train,35.27830664128121,Other,300,121,1540,D,46000,A,FT,300
WILDCATPLEASURES,2018-01-24T00:00:00Z,NA,2566,REQUENA PEDRO,DUNHAM BERNARD G,119,1320,5,PEN,D,FT,A,28000,6,37.63066202090592,train,36.85503685503685,REQUENA PEDRO,300,121,1320,D,38000,R,GD,300
WILDCATPLEASURES,2017-12-21T00:00:00Z,NA,2532,REQUENA PEDRO,DUNHAM BERNARD G,122,1430,10,CT,D,FT,AO,24500,6,36.55793025871766,train,37.63066202090592,REQUENA PEDRO,300,119,1320,D,28000,A,FT,300
WILDCATPLEASURES,2017-11-25T00:00:00Z,NA,2506,REQUENA PEDRO,DUNHAM BERNARD G,120,1870,7,CT,D,FT,A,24500,4,34.71276885379799,train,36.55793025871766,REQUENA PEDRO,300,122,1430,D,24500,AO,FT,300
WILDCATPLEASURES,2017-11-04T00:00:00Z,NA,2485,Other,DUNHAM BERNARD G,122,1320,8,AQU,t,FM,A,67000,8,38.93294881038212,train,34.71276885379799,REQUENA PEDRO,300,120,1870,D,24500,A,FT,300
WILDCATPLEASURES,2017-10-25T00:00:00Z,NA,2475,REQUENA PEDRO,DUNHAM BERNARD G,120,1320,2,BEL,D,FT,C,47000,5,37.88410270801179,train,38.93294881038212,Other,300,122,1320,t,67000,A,FM,300
WILDCATPLEASURES,2017-09-23T00:00:00Z,NA,2443,REQUENA PEDRO,DUNHAM BERNARD G,120,1210,3,LRL,T,FM,R,25000,4,40.296320416802345,train,37.88410270801179,REQUENA PEDRO,300,120,1320,D,47000,C,FT,300
WILLIE B MINE,2018-04-14T00:00:00Z,NA,2587,GOMEZ KEVIN,MERRYMAN ANN W,120,1210,3,LRL,D,FT,A,35000,1,38.62962384891525,train,0,Other,300,0,3000,Other,0,Other,Other,300
WILLIE B MINE,2018-03-03T00:00:00Z,NA,2545,LYNCH FEARGAL,MERRYMAN ANN W,120,1320,2,LRL,D,FT,A,35000,4,38.02281368821293,train,38.62962384891525,GOMEZ KEVIN,300,120,1210,D,35000,A,FT,300
WILLIE B MINE,2018-02-03T00:00:00Z,NA,2517,LYNCH FEARGAL,MERRYMAN ANN W,120,1320,2,LRL,D,FT,AO,45000,6,38.16793893129771,train,38.02281368821293,LYNCH FEARGAL,300,120,1320,D,35000,A,FT,300
WILLIE B MINE,2018-01-13T00:00:00Z,NA,2496,GOMEZ KEVIN,MERRYMAN ANN W,120,1210,2,LRL,D,GD,AO,45000,7,37.13428357089272,train,38.16793893129771,LYNCH FEARGAL,300,120,1320,D,45000,AO,FT,300
WILLIE B MINE,2017-12-16T00:00:00Z,NA,2468,GOMEZ KEVIN,MERRYMAN ANN W,120,1320,5,LRL,D,FT,C,27000,2,37.59398496240602,train,37.13428357089272,GOMEZ KEVIN,300,120,1210,D,45000,AO,GD,300
WILLIE B MINE,2017-12-01T00:00:00Z,NA,2453,GOMEZ KEVIN,MERRYMAN ANN W,120,1320,2,LRL,D,FT,AO,45000,11,37.03703703703703,train,37.59398496240602,GOMEZ KEVIN,300,120,1320,D,27000,C,FT,300
WILLIE B MINE,2017-09-01T00:00:00Z,NA,2362,GOMEZ KEVIN,MERRYMAN ANN W,122,1430,6,TIM,D,FT,AO,36000,1,37.95743576433948,train,37.03703703703703,GOMEZ KEVIN,300,120,1320,D,45000,AO,FT,300
WILLIE B MINE,2017-08-19T00:00:00Z,NA,2349,LYNCH FEARGAL,MERRYMAN ANN W,124,1540,2,LRL,D,FT,A,40000,3,37.78790786948177,train,37.95743576433948,GOMEZ KEVIN,300,122,1430,D,36000,AO,FT,300
WILLIE B MINE,2017-07-21T00:00:00Z,NA,2320,LYNCH FEARGAL,MERRYMAN ANN W,124,1210,7,LRL,T,FM,A,35000,5,39.78460054653592,train,37.78790786948177,LYNCH FEARGAL,300,124,1540,D,40000,A,FT,300
WILLIE B MINE,2017-06-24T00:00:00Z,NA,2293,LYNCH FEARGAL,MERRYMAN ANN W,120,1540,4,LRL,D,FT,CO,23000,1,37.77884384744544,train,39.78460054653592,LYNCH FEARGAL,300,124,1210,T,35000,A,FM,300
WILLIWAW,2018-02-15T00:00:00Z,NA,1737,OTERO W P,STICKLER LESTER J JR,120,1320,3,PEN,D,GD,C,19000,2,38.73744619799139,train,0,Other,300,0,3000,Other,0,Other,Other,300
WILLIWAW,2018-01-26T00:00:00Z,NA,1717,OTERO W P,STICKLER LESTER J JR,120,1320,7,PEN,D,FT,C,19900,6,38.097925779596444,train,38.73744619799139,OTERO W P,300,120,1320,D,19000,C,GD,300
WILLIWAW,2018-01-03T00:00:00Z,NA,1694,OTERO W P,STICKLER LESTER J JR,121,1210,1,PEN,D,FT,C,20800,7,38.37209302325582,train,38.097925779596444,OTERO W P,300,120,1320,D,19900,C,FT,300
WILLIWAW,2017-12-08T00:00:00Z,NA,1668,OTERO W P,STICKLER LESTER J JR,119,1210,5,PEN,D,FT,C,23000,2,38.40782122905028,train,38.37209302325582,OTERO W P,300,121,1210,D,20800,C,FT,300
WILLIWAW,2017-11-15T00:00:00Z,NA,1645,OTERO W P,Other,121,1320,1,PEN,D,FT,C,21900,2,38.37953091684435,train,38.40782122905028,OTERO W P,300,119,1210,D,23000,C,FT,300
WILLIWAW,2017-09-30T00:00:00Z,NA,1599,OTERO W P,STICKLER LESTER J JR,123,1320,5,PEN,D,FT,C,32850,1,38.07106598984772,train,38.37953091684435,OTERO W P,300,121,1320,D,21900,C,FT,300
WILLIWAW,2017-09-08T00:00:00Z,NA,1577,OTERO W P,STICKLER LESTER J JR,123,1320,3,PEN,D,FT,C,21900,1,38.72078015201491,train,38.07106598984772,OTERO W P,300,123,1320,D,32850,C,FT,300
WILLIWAW,2017-08-17T00:00:00Z,NA,1555,OTERO W P,STICKLER LESTER J JR,121,1320,1,PEN,D,FT,C,19000,1,38.35227272727273,train,38.72078015201491,OTERO W P,300,123,1320,D,21900,C,FT,300
WILLIWAW,2017-07-13T00:00:00Z,NA,1520,DAVIS KATIE,MCMAHON DEMELZA,121,1320,6,PEN,D,FT,C,14300,2,37.74640011184118,train,38.35227272727273,OTERO W P,300,121,1320,D,19000,C,FT,300
WILLIWAW,2017-05-20T00:00:00Z,NA,1466,WOLFSONT ANDREW,MCMAHON DEMELZA,119,1100,1,PEN,T,FM,AO,30400,3,39.280726256983236,train,37.74640011184118,DAVIS KATIE,300,121,1320,D,14300,C,FT,300
WINE NOT,2017-08-19T00:00:00Z,NA,1618,CANCEL ERIC,WEAVER GEORGE,124,1980,1,SAR,D,FT,A,85000,8,35.907438602713,train,0,Other,300,0,3000,Other,0,Other,Other,300
WINE NOT,2017-07-01T00:00:00Z,NA,1569,FRANCO MANUEL,WEAVER GEORGE,122,1870,4,BEL,D,FT,AO,67000,1,36.64144075102979,train,35.907438602713,CANCEL ERIC,300,124,1980,D,85000,A,FT,300
WINE NOT,2017-05-06T00:00:00Z,NA,1513,CANCEL ERIC,WEAVER GEORGE,122,1870,5,BEL,D,GD,AO,67000,5,35.97629796839729,train,36.64144075102979,FRANCO MANUEL,300,122,1870,D,67000,AO,FT,300
WINE NOT,2017-04-06T00:00:00Z,NA,1483,CANCEL ERIC,WEAVER GEORGE,121,1760,2,AQU,D,SY,A,57000,1,36.257427736932215,train,35.97629796839729,CANCEL ERIC,300,122,1870,D,67000,AO,GD,300
WINE NOT,2017-03-11T00:00:00Z,NA,1457,FRANCO MANUEL,ALBERTRANI THOMAS,121,1870,1,AQU,d,FT,A,57000,3,35.78445130507998,train,36.257427736932215,CANCEL ERIC,300,121,1760,D,57000,A,SY,300
WINE NOT,2017-02-17T00:00:00Z,NA,1435,FRANCO MANUEL,ALBERTRANI THOMAS,121,1760,6,AQU,d,FT,A,57000,2,36.50005069451486,train,35.78445130507998,FRANCO MANUEL,300,121,1870,d,57000,A,FT,300
WINE NOT,2016-12-08T00:00:00Z,NA,1364,DAVIS DYLAN,ALBERTRANI THOMAS,120,1320,5,AQU,d,FT,A,57000,4,37.60445682451253,train,36.50005069451486,FRANCO MANUEL,300,121,1760,d,57000,A,FT,300
WINE NOT,2016-11-16T00:00:00Z,NA,1342,CASTELLANO J J,ALBERTRANI THOMAS,117,1760,4,AQU,D,GD,A,57000,7,35.56960774627013,train,37.60445682451253,DAVIS DYLAN,300,120,1320,d,57000,A,FT,300
WINE NOT,2016-10-22T00:00:00Z,NA,1317,CASTELLANO J J,ALBERTRANI THOMAS,116,1760,1,BEL,D,SY,A,62000,2,36.76470588235294,train,35.56960774627013,CASTELLANO J J,300,117,1760,D,57000,A,GD,300
WINE NOT,2016-09-04T00:00:00Z,NA,1269,FRANCO MANUEL,ALBERTRANI THOMAS,120,1320,2,SAR,D,FT,A,75000,2,38.46701809374555,train,36.76470588235294,CASTELLANO J J,300,116,1760,D,62000,A,SY,300
WINIFRED J,2020-06-05T00:00:00Z,NA,1543,CASTELLANO J J,BARKER EDWARD R,125,1320,5,BEL,t,FM,A,56000,6,38.854511440495045,train,0,Other,300,0,3000,Other,0,Other,Other,300
WINIFRED J,2020-02-28T00:00:00Z,NA,1445,CANCEL ERIC,BARKER EDWARD R,123,1320,3,AQU,D,FT,R,55000,7,36.04806408544726,train,38.854511440495045,CASTELLANO J J,300,125,1320,t,56000,A,FM,300
WINIFRED J,2020-01-30T00:00:00Z,NA,1416,FRANCO MANUEL,BARKER EDWARD R,123,1430,3,AQU,D,FT,R,55000,3,35.75357535753575,train,36.04806408544726,CANCEL ERIC,300,123,1320,D,55000,R,FT,300
WINIFRED J,2019-12-28T00:00:00Z,NA,1383,CANCEL ERIC,BARKER EDWARD R,120,1320,9,AQU,D,FT,A,64000,3,36.407766990291265,train,35.75357535753575,FRANCO MANUEL,300,123,1430,D,55000,R,FT,300
WINIFRED J,2019-12-12T00:00:00Z,NA,1367,FRANCO MANUEL,BARKER EDWARD R,120,1540,1,AQU,D,GD,A,64000,2,36.061820263308526,train,36.407766990291265,CANCEL ERIC,300,120,1320,D,64000,A,FT,300
WINIFRED J,2019-11-17T00:00:00Z,NA,1342,DAVIS DYLAN,BARKER EDWARD R,120,1320,6,AQU,t,FM,A,66000,4,38.25446302068575,train,36.061820263308526,FRANCO MANUEL,300,120,1540,D,64000,A,GD,300
WINIFRED J,2019-09-29T00:00:00Z,NA,1293,CASTELLANO J J,BARKER EDWARD R,121,1320,6,BEL,t,FM,S,62000,1,39.4794560608276,train,38.25446302068575,DAVIS DYLAN,300,120,1320,t,66000,A,FM,300
WINIFRED J,2019-08-28T00:00:00Z,NA,1261,ORTIZ JOSE L,ENGLEHART JEREMIAH C,119,1210,3,SAR,T,FM,M,48000,2,39.21723974013627,train,39.4794560608276,CASTELLANO J J,300,121,1320,t,62000,S,FM,300
WINIFRED J,2019-07-13T00:00:00Z,NA,1215,FRANCO MANUEL,BARKER EDWARD R,119,1210,1,SAR,T,TF,M,48000,3,38.72027534418022,train,39.21723974013627,ORTIZ JOSE L,300,119,1210,T,48000,M,FM,300
WINNING DRIVE,2023-08-30T00:00:00Z,6,2724,FRANCO MANUEL,KANTARMACI MERTKAN,118,1540,1,SAR,D,MY,C,36000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
WINNING DRIVE,2023-08-05T00:00:00Z,NA,2699,SAEZ LUIS,KANTARMACI MERTKAN,118,1540,2,SAR,D,FT,C,52000,5,36.72184658428538,train,999,FRANCO MANUEL,300,118,1540,D,36000,C,MY,300
WINNING DRIVE,2023-06-24T00:00:00Z,NA,2657,FRANCO MANUEL,KANTARMACI MERTKAN,120,1430,5,BEL,D,FT,C,48000,2,37.361093370800866,train,36.72184658428538,SAEZ LUIS,300,118,1540,D,52000,C,FT,300
WINNING DRIVE,2023-05-26T00:00:00Z,NA,2628,ALVARADO JUNIOR,KANTARMACI MERTKAN,120,1320,5,BEL,D,FT,C,42000,6,37.28251864125932,train,37.361093370800866,FRANCO MANUEL,300,120,1430,D,48000,C,FT,300
WINNING DRIVE,2023-03-26T00:00:00Z,NA,2567,LEZCANO JOSE,KANTARMACI MERTKAN,120,1320,3,AQU,D,FT,C,44000,5,36.92055244085874,train,37.28251864125932,ALVARADO JUNIOR,300,120,1320,D,42000,C,FT,300
WINNING DRIVE,2023-02-26T00:00:00Z,NA,2539,FRANCO MANUEL,ATRAS ROB,120,1430,3,AQU,D,FT,C,28000,2,37.351551525986466,train,36.92055244085874,LEZCANO JOSE,300,120,1320,D,44000,C,FT,300
WINNING DRIVE,2023-02-09T00:00:00Z,NA,2522,FRANCO MANUEL,ATRAS ROB,120,1320,6,AQU,D,FT,C,35000,3,36.154258168184256,train,37.351551525986466,FRANCO MANUEL,300,120,1430,D,28000,C,FT,300
WINNING DRIVE,2023-01-19T00:00:00Z,NA,2501,FRANCO MANUEL,ATRAS ROB,120,1430,7,AQU,D,MY,C,44000,5,36.631183469004384,train,36.154258168184256,FRANCO MANUEL,300,120,1320,D,35000,C,FT,300
WINNING DRIVE,2022-11-17T00:00:00Z,NA,2438,ORTIZ IRAD JR,RODRIGUEZ RUDY R,121,1760,3,AQU,D,FT,C,39000,6,35.732009925558316,train,36.631183469004384,FRANCO MANUEL,300,120,1430,D,44000,C,MY,300
WINNING DRIVE,2022-11-10T00:00:00Z,NA,2431,GOMEZ JOSE ANTONIO,RODRIGUEZ RUDY R,116,1320,2,AQU,D,FT,R,35000,4,36.870135190495695,train,35.732009925558316,ORTIZ IRAD JR,300,121,1760,D,39000,C,FT,300
WINNING DRIVE,2022-10-16T00:00:00Z,NA,2406,CARMOUCHE K,ATRAS ROB,121,1320,2,BAQ,D,FT,C,52000,5,37.19520595123296,train,36.870135190495695,GOMEZ JOSE ANTONIO,300,116,1320,D,35000,R,FT,300
WINNING ROAD,2018-03-31T00:00:00Z,NA,1842,LYNCH FEARGAL,DILGER MICHAEL,120,1760,7,LRL,D,FT,A,42000,1,37.18624109079641,train,0,Other,300,0,3000,Other,0,Other,Other,300
WINNING ROAD,2017-11-20T00:00:00Z,NA,1711,KARAMANOS H A,DILGER MICHAEL,120,1760,6,LRL,D,FT,A,42000,4,36.548223350253814,train,37.18624109079641,LYNCH FEARGAL,300,120,1760,D,42000,A,FT,300
